title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1991,mi.info_type_id,<,16#5323207
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,2010,mi.info_type_id,=,1#110543
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,2,t.production_year,>,0,mi.info_type_id,<,16#5649320
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1976,ci.person_id,>,2291894#61631
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,ci.person_id,>,1193919,ci.role_id,<,10#14248729
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,6,t.production_year,=,2008,ci.role_id,>,1#975599
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,2001,ci.person_id,<,784655,ci.role_id,<,3#128181
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,=,1993#115754
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,1366313,ci.role_id,>,8#1
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,4004997#35932834
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,3427903#3474346
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,4,t.production_year,>,1984#2983036
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,1979,ci.person_id,>,1374677,ci.role_id,>,1#884087
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,3084911#13
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2005,ci.role_id,<,4#10249205
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,2013#23133
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,>,2013,mi.info_type_id,=,16#2325
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2012#13493841
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.person_id,>,2528719,ci.role_id,=,8#437242
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,2001#5829428
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2006,ci.person_id,<,275296#1005046
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,<,2007,ci.person_id,>,2658697,ci.role_id,>,3#1480309
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,757552,ci.role_id,=,3#596669
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,1928#31801
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,2749419,ci.role_id,>,1#9570734
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2005,ci.person_id,<,661226,ci.role_id,>,9#142166
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,1989,mi.info_type_id,>,15#47620
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,t.production_year,=,2011,mi.info_type_id,=,16#53500
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2010,ci.role_id,=,3#2767554
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,2012,ci.role_id,>,2#8319010
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,3561724#3
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,887595,ci.role_id,=,3#695912
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,=,1945#25249
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,4,t.production_year,>,2009,mi.info_type_id,>,18#149510
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,2012,mi.info_type_id,>,3#198659
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,=,2012,ci.person_id,<,2809481#574773
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,1987,ci.person_id,<,2929182,ci.role_id,>,1#12773996
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,2,t.production_year,=,2010,mi.info_type_id,>,16#28258
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,2006,mi.info_type_id,<,7#3087574
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2639486#25564335
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,=,1995,mi.info_type_id,<,7#56004
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,1958#33537998
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,>,2006,ci.role_id,=,1#3279304
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,t.production_year,<,1995#4122733
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,t.production_year,>,1917,mi.info_type_id,<,4#1439292
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,=,1992#97101
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,>,1286545,ci.role_id,=,10#2575833
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,1996#6004566
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2007#9992342
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,1978,mi.info_type_id,=,3#7799
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,2651772,ci.role_id,<,10#1
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,2007,mi.info_type_id,<,18#6651949
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,1971#661300
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,369062#233
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,mi.info_type_id,>,105#305437
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,=,2011#1663910
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2601898,ci.role_id,>,1#12551684
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,=,1967#114863
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,2,t.production_year,<,2002#2824691
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,ci.person_id,>,162099,ci.role_id,=,10#3292870
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,<,2013,ci.role_id,>,8#4044428
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,<,2010,ci.person_id,>,3181729,ci.role_id,=,6#140752
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,2009,mi.info_type_id,>,7#1290273
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,>,2011,ci.role_id,=,8#80198
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,=,3536345,ci.role_id,>,1#33
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,mi.info_type_id,=,3#1109857
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,=,1978,ci.person_id,>,150998#106472
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1954#12581749
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.person_id,<,1378766,ci.role_id,=,5#133996
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,>,1968#3338016
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2010,ci.person_id,>,1769139,ci.role_id,<,10#2501499
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,<,1974,ci.person_id,>,1231428,ci.role_id,>,9#76128
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2008,ci.person_id,<,1059010#7391677
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2009,ci.person_id,>,2899951,ci.role_id,>,4#1567376
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,2011,ci.person_id,=,3589533,ci.role_id,>,4#119
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,2009,mi.info_type_id,=,3#379553
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,<,3148980,ci.role_id,>,2#6565034
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,3,t.production_year,<,2008#3579731
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,=,1916,ci.person_id,>,1914372,ci.role_id,=,2#7208
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,889699#27205217
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,1998,mi.info_type_id,<,3#690947
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,<,2000,ci.person_id,<,1426572#3788221
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,1997,mi.info_type_id,<,16#3777324
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,>,2007,ci.person_id,>,3056059,ci.role_id,>,10#24777
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,2003,mi.info_type_id,=,16#1402535
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2346575,ci.role_id,=,4#1360086
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.person_id,>,1327142,ci.role_id,=,10#1235246
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,=,1953#31311
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2009,ci.person_id,=,806001,ci.role_id,=,1#2
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2012,ci.person_id,<,1241285,ci.role_id,>,2#97000
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,4,t.production_year,<,1999,ci.person_id,<,2127820,ci.role_id,=,3#6839
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1983,ci.person_id,=,224547,ci.role_id,<,6#3
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2011,ci.person_id,>,1040063,ci.role_id,<,2#416206
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,1997,ci.person_id,<,1849242,ci.role_id,<,10#10628233
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,2011,mi.info_type_id,<,106#3486774
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,4,mi.info_type_id,>,17#1479500
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,1993,mi.info_type_id,=,3#570997
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,t.production_year,<,2009#6526079
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,>,2009#5995694
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1949,ci.role_id,=,1#27313
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,1986,ci.person_id,>,2042232#1037123
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,2006,mi.info_type_id,<,15#296853
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,ci.person_id,>,2742008,ci.role_id,=,9#533617
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1954,mi.info_type_id,>,1#11847287
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,>,1981,ci.person_id,=,1698894#18
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,54932#182
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,1964,mi.info_type_id,>,18#153807
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,1995,mi.info_type_id,<,3#227027
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,4,ci.person_id,<,440301#176274
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,2,t.production_year,=,2007,mi.info_type_id,>,98#26811
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,2,t.production_year,<,1969,mi.info_type_id,<,81#649640
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,>,1956#3782350
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,t.production_year,<,2004,mi.info_type_id,>,4#2423636
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,2,t.production_year,>,2011#601390
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,<,2000,ci.person_id,<,3780375#8219018
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,2007,ci.person_id,<,1630613#787709
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,2009,ci.role_id,=,10#1654826
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,1461532,ci.role_id,>,2#11986974
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1992,ci.role_id,=,1#139915
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,>,1999,ci.person_id,>,1611063#10074446
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1984,mi.info_type_id,<,16#5926005
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,>,1953,ci.person_id,<,3031919,ci.role_id,>,1#4034853
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,3,t.production_year,>,2010,ci.person_id,<,465655,ci.role_id,>,1#129804
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,1987,ci.person_id,=,2326582,ci.role_id,=,2#2
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1959#2297119
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1997#604911
title t,movie_info mi#t.id=mi.movie_id#mi.info_type_id,<,70#13746208
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,4,t.production_year,<,1998#5955820
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2006,ci.person_id,=,2987653,ci.role_id,>,4#124
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,2993884,ci.role_id,>,5#4764307
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2012,ci.person_id,>,908593,ci.role_id,=,6#14718
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,mi.info_type_id,<,15#1716908
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,1997,mi.info_type_id,>,16#958789
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,4,t.production_year,=,1997,ci.person_id,>,1079462,ci.role_id,>,2#76304
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2010,ci.role_id,=,2#2382568
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,1929,mi.info_type_id,>,17#45040
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,2743347,ci.role_id,>,3#7582325
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,2,ci.person_id,>,2197861,ci.role_id,=,8#319662
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,>,2008,ci.person_id,>,3093501#1423781
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,525566#5448098
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2939409,ci.role_id,<,2#12670688
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,615414,ci.role_id,>,1#21790058
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,=,1974,mi.info_type_id,<,3#9465
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2007,ci.person_id,<,3244909,ci.role_id,=,2#2452780
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2167011,ci.role_id,=,3#1503642
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.person_id,=,310436,ci.role_id,=,1#22
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,3205887#2
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,181468#1839794
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,t.production_year,>,1917,mi.info_type_id,>,6#4073630
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,2000#1864692
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1997#11773996
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,1982,mi.info_type_id,=,16#16309
title t,cast_info ci#t.id=ci.movie_id#ci.role_id,<,6#27758030
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,2120463,ci.role_id,>,4#6841827
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.person_id,=,4033625,ci.role_id,>,3#1
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,mi.info_type_id,=,4#618967
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,>,1079898,ci.role_id,<,7#11121202
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,2003,mi.info_type_id,>,7#2780194
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,3,t.production_year,=,2001#59701
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,=,2011,mi.info_type_id,=,15#10367
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,2002,mi.info_type_id,=,16#1633598
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,=,1949,ci.person_id,>,637929#36024
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.role_id,=,3#1354125
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,>,1999#17017401
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,4,t.production_year,=,2006#444033
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,1992,mi.info_type_id,=,16#496203
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,>,2012#575647
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,4,t.production_year,=,2000,ci.person_id,>,427492,ci.role_id,=,1#12192
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1976,ci.role_id,=,1#87646
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,=,1971,ci.person_id,>,1369756,ci.role_id,>,4#14895
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,3039002,ci.role_id,<,10#377
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,2306098#13642058
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,2009,mi.info_type_id,<,4#2664428
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,<,708415#4247445
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,>,1999#5216666
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,t.production_year,>,2010,mi.info_type_id,=,16#315508
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1994,mi.info_type_id,=,16#2109178
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,1969,mi.info_type_id,<,2#6497
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,>,1955,ci.person_id,<,1682535,ci.role_id,=,10#413411
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1990,ci.person_id,<,1983162#5500210
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,1965#2997185
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,4,t.production_year,>,2003,ci.person_id,=,3437965#88
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,=,2005,ci.person_id,<,2540590,ci.role_id,=,10#9720
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,>,1987,mi.info_type_id,>,104#388156
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1986,mi.info_type_id,=,8#897964
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,mi.info_type_id,>,17#313211
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.role_id,=,10#2900581
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,3,t.production_year,=,2006#34879
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,=,2012#813766
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,2007,mi.info_type_id,<,18#2487097
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1896#820
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2012,ci.role_id,=,10#3736796
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1946#37822
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,2005,mi.info_type_id,<,16#303224
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,2848499#8345810
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,1962,mi.info_type_id,>,7#113667
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2008,ci.person_id,>,224445,ci.role_id,<,2#2709543
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,4,t.production_year,<,1999#261817
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,3,ci.person_id,>,305223,ci.role_id,=,10#1028969
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,2005,mi.info_type_id,>,5#1748880
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,<,119929,ci.role_id,>,3#132887
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,2774094,ci.role_id,=,4#15
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,2,t.production_year,=,2012,mi.info_type_id,=,18#20249
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1998,ci.person_id,>,2181016,ci.role_id,>,4#1825209
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,>,1995,mi.info_type_id,>,8#2338338
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,>,193842,ci.role_id,=,10#2851603
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2011,ci.person_id,>,2058476,ci.role_id,=,3#1917977
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1999,ci.person_id,<,668628#2873263
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,1993,ci.person_id,=,1510737#535
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,mi.info_type_id,<,16#3893611
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2979987,ci.role_id,=,4#1809349
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,3120052,ci.role_id,>,5#4130666
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,<,1313646,ci.role_id,=,10#334640
title t,movie_info mi#t.id=mi.movie_id#t.production_year,=,2002,mi.info_type_id,=,16#86958
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,2,ci.role_id,<,10#9301712
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,>,1980#10963952
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,t.production_year,=,2007,mi.info_type_id,<,3#48612
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2009,ci.role_id,>,1#15958772
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,>,0,ci.person_id,=,1765732#15
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,mi.info_type_id,=,1#169038
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,4,t.production_year,>,1979,mi.info_type_id,=,98#147248
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2003,ci.person_id,<,801103,ci.role_id,>,10#15400
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,t.production_year,>,2007,mi.info_type_id,<,6#544835
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,=,2001,ci.role_id,<,3#388098
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1955,mi.info_type_id,<,8#5710268
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,mi.info_type_id,>,8#2288219
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,=,1997#472035
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,1918,mi.info_type_id,>,2#770890
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,2006,mi.info_type_id,=,2#385013
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,t.production_year,<,2011,mi.info_type_id,<,5#2289593
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,245975#2546040
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2012,ci.role_id,=,3#146461
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,=,2012,mi.info_type_id,>,7#149296
title t,movie_info mi#t.id=mi.movie_id#t.production_year,>,1974,mi.info_type_id,=,16#2517624
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,2236748,ci.role_id,>,1#14265355
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,>,2006#3117949
title t,movie_info mi#t.id=mi.movie_id#t.production_year,<,1938#1518867
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,=,1997,ci.person_id,<,3080845,ci.role_id,<,2#45771
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,3525481#33405269
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,1944#49
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,2006,mi.info_type_id,>,4#4867696
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2011,ci.person_id,<,1594748,ci.role_id,<,7#12263864
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,>,1914,mi.info_type_id,=,16#1641307
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,3,t.production_year,<,1969,mi.info_type_id,<,7#39860
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,3213353,ci.role_id,=,1#12670688
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,1,t.production_year,>,1972,mi.info_type_id,>,8#2399838
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,2012,ci.role_id,>,1#1745526
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,=,1977,mi.info_type_id,=,3#7259
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,1708001,ci.role_id,>,3#3493372
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,20804,ci.role_id,=,1#1395
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,=,2007,mi.info_type_id,<,16#75148
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2947641,ci.role_id,<,7#25817759
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1968#175310
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,ci.person_id,<,2806487,ci.role_id,>,1#8929463
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,=,1916,ci.person_id,<,1838817,ci.role_id,=,3#1068
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1999,ci.person_id,>,374675,ci.role_id,<,10#537849
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,7,t.production_year,>,1986,mi.info_type_id,=,16#1364524
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,>,1,mi.info_type_id,>,4#4407679
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,=,6,t.production_year,<,1996,mi.info_type_id,=,3#7149
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,1179,ci.role_id,=,1#12665258
title t,movie_info mi#t.id=mi.movie_id#t.kind_id,<,7,t.production_year,>,2007,mi.info_type_id,>,3#1726320
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,400747#4167245
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,3007510,ci.role_id,>,2#2
